stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
2227, 22.0, 12.770853891228999, 0.06401430521919298, 199.5, 270.0, 0.6574937343358397
2420, 3.0, 2.7480706233606047, 0.07417194664940904, 37.05, 35.75, 0.1943319838056681
4763, 5.0, 28.695722801223983, 0.20570410610196405, 139.5, 131.5, 0.043010752688172046
2493, 2.3, 2.4653061022996434, 0.0901391627897493, 27.35, 27.7, 0.2522851919561242
2542, 5.0, 5.00429822063046, 0.10658782152567539, 46.95, 45.25, 0.21938232161874327
2915, 0.0, 3.948164804035338, 0.06772152322530597, 58.3, 68.1, 0.3310463121783876
5534, 6.0, 7.2379618029451445, 0.11067219882179119, 65.4, 84.0, 0.5779816513761467
6189, 2.3, 2.1398159436891167, 0.0692497069155054, 30.9, 34.3, 0.327831715210356
6202, 3.5, 3.501132838416132, 0.0693293631369531, 50.5, 65.8, 0.5465346534653465
6277, 5.8, 5.617694946375746, 0.06943998697621441, 80.9, 84.0, 0.27688504326328794
6281, 4.3, 4.278406490518009, 0.06758936003977897, 63.3, 67.6, 0.2622432859399684
9943, 4.0, 3.4695708495847364, 0.06737030775892693, 51.5, 68.4, 0.5883495145631069
3088, 3.65, 3.746716364203762, 0.06339621597637499, 59.1, 56.8, 0.1798646362098138
3211, 3.0, 3.0364872572443273, 0.08054342857412009, 37.7, 66.5, 1.0026525198938991
5356, 4.0, 3.780866066584551, 0.08255166084245745, 45.8, 28.3, -0.20742358078602613
5474, 3.3, 6.3168997627844545, 0.08536351030789803, 74.0, 73.7, 0.1364864864864865
6121, 6.0, 6.872947404548763, 0.07159320213071628, 96.0, 321.0, 2.6302083333333335
6210, 2.0, 2.4645450796326567, 0.07061733752529102, 34.9, 45.1, 0.524355300859599
6224, 4.55, 4.1698189030530335, 0.07067489666191583, 59.0, 63.2, 0.26271186440677974
6263, 3.9, 3.644676632580524, 0.07553733953534765, 48.25, 64.0, 0.5854922279792746
8091, 3.6312330000000004, 3.5005171057412046, 0.0631862293455091, 55.4, 58.8, 0.381261642599278
3130, 10.8, 9.200032905225722, 0.0647889641213079, 142.0, 150.5, 0.2634507042253521
3234, 1.0, 4.04919127695587, 0.06771222871163662, 59.8, 36.1, -0.37959866220735783
3556, 3.7, 3.4588402633797166, 0.0687642199479069, 50.3, 47.35, 0.16202783300198817
6803, 11.37, 11.14016191711978, 0.06311706468623104, 176.5, 213.0, 0.3873654390934844
8422, 11.5, 11.158817265206112, 0.0678347554115873, 164.5, 158.0, 0.1580547112462006
5536, 8.0, 7.071467611027716, 0.07490961452359868, 94.4, 171.5, 1.198093220338983
8426, 4.0, 3.6709384303156005, 0.06698792756050366, 54.8, 21.25, -0.5082116788321168
8416, 6.0, 5.7684649221717965, 0.06304333248275187, 91.5, 117.5, 0.4972677595628415
3684, 2.5, 2.555427300252982, 0.08010743887940383, 31.9, 39.6, 0.4514106583072101
8429, 0.7, 2.8913672612205854, 0.07825080544575332, 36.95, 10.1, -0.7006765899864682
8464, 10.0, 57.42482547419184, 0.17244692334592143, 333.0, 247.5, -0.16666666666666666
6451, 5.4, 14.916215895168037, 0.14481763005017512, 103.0, 136.0, 0.4039805825242718
6432, 1.0, 16.607569952171385, 0.6512772530263288, 25.5, 29.25, 0.2568627450980392
6435, 3.0, 2.8721157717045194, 0.07189276024291663, 39.95, 98.7, 1.8101690480600747
6512, 2.27826168, 3.071593293881045, 0.09844850300900786, 31.2, 15.05, -0.41458862435897437
