stock, y_true, y_pred, error(%) 
1227, 1.6, 1.586262753545685, -0.8585779033946916
1232, 5.0, 4.565780007260962, -8.684399854780764
1233, 1.6, 1.834781194996298, 14.673824687268619
1476, 10.5, 8.361876733691151, -20.363078726750945
1477, 6.72, 7.286077181251252, 8.423767578143634
1507, 2.4, 2.4112637014158507, 0.46932089232711494
1521, 5.2, 5.01624364830069, -3.533775994217507
1527, 4.1, 3.0733756500898313, -25.039618290491916
1536, 3.5, 3.8522886977517277, 10.065391364335076
1537, 9.0, 8.67641035642339, -3.5954404841845644
1707, 6.4, 6.45087786559082, 0.7949666498565516
1723, 4.5, 3.4542276658455306, -23.239385203432654
1733, 1.5, 1.6669153008189395, 11.12768672126263
1736, 1.15, 1.1352496834134498, -1.2826362249174024
2105, 3.0, 2.3475547072030847, -21.748176426563845
2106, 2.0, 1.7495609074155622, -12.521954629221888
2207, 12.0, 12.469268482534197, 3.9105706877849755
2308, 5.0, 5.457191987268082, 9.143839745361646
2330, 7.0, 5.708755034097395, -18.446356655751497
2383, 4.7, 4.311313900729204, -8.269917005761615
2385, 4.25, 4.4714346522067965, 5.210227110748153
2395, 6.3, 6.546765626382188, 3.9169147044791712
2404, 6.0, 3.6378189820680205, -39.36968363219966
2420, 3.0, 2.7480706233606047, -8.397645887979843
2433, 2.7, 2.8472187418270334, 5.452545993593822
2450, 4.0, 3.202484298587511, -19.93789253531223
2451, 6.0, 5.39928773589752, -10.011871068374667
2458, 1.57, 1.494106391653393, -4.8339877927775206
4763, 5.0, 28.695722801223983, 473.9144560244797
2474, 10.0, 7.597488671066199, -24.02511328933801
2493, 2.3, 2.4653061022996434, 7.187221839114939
2497, 0.5, 0, -100.0
2538, 1.0, 0, -100.0
2542, 5.0, 5.00429822063046, 0.08596441260920074
2707, 8.167118499999999, 8.492872384381187, 3.988602398522657
2904, 1.35, 1.4424841745501829, 6.850679596309833
2912, 8.0, 7.633427157615481, -4.582160529806489
3008, 63.5, 55.50530858276079, -12.590065223998756
3022, 3.0, 2.2239433029353037, -25.86855656882321
3030, 3.0, 1.7714895752918733, -40.950347490270886
3034, 7.0, 6.622693254163519, -5.390096369092591
3045, 5.6, 5.647834698869848, 0.8541910512472883
3356, 1.0, 1.870837187621582, 87.08371876215818
5434, 5.0, 4.579525252460632, -8.409494950787355
5471, 1.8, 1.544581546085107, -14.189914106382954
6189, 2.3, 2.1398159436891167, -6.964524187429704
6192, 2.0, 2.897890817811092, 44.8945408905546
6202, 3.5, 3.501132838416132, 0.03236681188949169
6206, 5.0, 4.278381719798953, -14.432365604020934
6269, 4.5, 2.1895575574012764, -51.34316539108275
6277, 5.8, 5.617694946375746, -3.143190579728515
6281, 4.3, 4.278406490518009, -0.5021746391160701
9910, 5.2, 4.969870416329208, -4.425568916746007
9914, 4.0, 3.170891136756136, -20.727721581096603
9917, 3.5, 3.496450022142402, -0.10142793878851514
9921, 5.0, 5.749052707614278, 14.98105415228556
9930, 2.8, 2.81373988630913, 0.49071022532608066
9940, 1.0, 0.4932173049693901, -50.67826950306099
9942, 4.0, 3.7829900858698777, -5.425247853253056
9943, 4.0, 3.4695708495847364, -13.26072876038159
1565, 27.0, 25.98195625392377, -3.7705323928749284
2059, 8.25, 7.160415914837127, -13.207079820156032
3088, 3.65, 3.746716364203762, 2.6497634028427965
3211, 3.0, 3.0364872572443273, 1.2162419081442444
3213, 3.4, 2.617369369167663, -23.018547965656964
4103, 4.0, 3.8480932100237673, -3.7976697494058187
4105, 3.8, 4.5684644887573675, 20.222749704141258
4401, 3.6, 3.3957612676500575, -5.673298120831739
5007, 2.5, 2.459665288452268, -1.6133884619092775
5306, 3.25, 3.4795972760013703, 7.064531569272931
5312, 3.6, 4.01322514481338, 11.478476244816115
5349, 1.239256, 1.5106901894326812, 21.90299578397694
5356, 4.0, 3.780866066584551, -5.4783483353862295
5388, 4.2, 4.165977497284185, -0.8100595884717849
5474, 3.3, 6.3168997627844545, 91.42120493286227
5489, 1.8, 1.3865157779813895, -22.97134566770059
5490, 4.0, 3.4725294546580905, -13.186763633547738
5508, 1.807, 1.5568581673440818, -13.842934845374552
5514, 0.35, 0.029322468203426814, -91.62215194187804
5530, 1.2, 0.3327573306294356, -72.27022244754704
5903, 5.2, 5.430808332887407, 4.43862178629629
5904, 10.7, 10.321826600573416, -3.534330835762456
6121, 6.0, 6.872947404548763, 14.549123409146056
6143, 3.0, 0.7051955822842179, -76.49348059052606
6146, 6.1, 5.6987362854367865, -6.578093681364152
6176, 4.5, 4.667587102057398, 3.724157823497739
6195, 3.0, 3.1175265055637853, 3.91755018545951
6203, 2.0, 1.9114736272799713, -4.426318636001437
6210, 2.0, 2.4645450796326567, 23.227253981632835
6224, 4.55, 4.1698189030530335, -8.355628504328932
