stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
9912, 1.0, 1.1, 0.07560137457044674, 14.55, 8.35, -0.3573883161512028
9937, 1.2, 2.2199999999999998, 0.06090534979423867, 36.45, 35.95, 0.019204389574759943
9940, 1.0, 2.339392058, 0.06391781579234973, 36.6, 26.05, -0.2609289617486339
9943, 3.0, 2.1, 0.053164556962025315, 39.5, 53.3, 0.42531645569620247
3093, 1.7, 3.222, 0.0792619926199262, 40.65, 28.35, -0.2607626076260762
3211, 5.0, 5.9951798, 0.08090660998650473, 74.1, 46.75, -0.3016194331983805
3213, 3.1, 3.72, 0.08671328671328672, 42.9, 40.4, 0.013986013986013988
4908, 1.8, 1.73, 0.057001647446457984, 30.35, 17.35, -0.3690280065897858
5209, 2.53, 4.219665355999999, 0.07742505240366972, 54.5, 41.1, -0.19944954128440365
5356, 5.5, 3.62, 0.05331369661266568, 67.9, 35.15, -0.40132547864506635
5403, 1.0, 1.633199996, 0.07131877711790394, 22.9, 22.0, 0.004366812227074298
5439, 1.6, 1.8200000000000003, 0.07679324894514769, 23.7, 18.05, -0.17088607594936706
5508, 6.11, 5.530264138000001, 0.08316186673684212, 66.5, 26.8, -0.5051127819548873
5522, 3.8, 4.76, 0.12509855453350854, 38.05, 33.0, -0.03285151116951373
5706, 1.5, 2.1559999999999997, 0.05002320185614848, 43.1, 36.9, -0.1090487238979119
6143, 5.0, 3.4, 0.06889564336372847, 49.35, 53.2, 0.17933130699088148
6176, 5.5, 5.5200000000000005, 0.05385365853658537, 102.5, 66.0, -0.3024390243902439
6203, 3.5, 2.94116, 0.05755694716242661, 51.1, 30.6, -0.33268101761252444
6210, 4.0, 2.9, 0.060669456066945605, 47.8, 42.85, -0.019874476987447612
6213, 1.2, 1.947176, 0.07158735294117648, 27.2, 23.75, -0.08272058823529409
6224, 4.2, 3.6146119999999997, 0.05315605882352941, 68.0, 61.9, -0.027941176470588254
6231, 0.4, 4.167878134, 0.0814038698046875, 51.2, 22.6, -0.55078125
6292, 3.0, 2.2399999999999998, 0.07044025157232703, 31.8, 26.9, -0.05974842767295604
8042, 3.0, 3.3, 0.06811145510835913, 48.45, 40.85, -0.09494324045407639
8081, 6.0, 7.214, 0.07707264957264959, 93.6, 58.2, -0.31410256410256404
8091, 4.007683999999999, 3.932666768, 0.074341526805293, 52.9, 59.3, 0.19674260869565213
3291, 2.0, 2.4795000000000003, 0.07547945205479452, 32.85, 12.85, -0.547945205479452
3379, 0.6, 1.58, 0.05583038869257951, 28.3, 12.6, -0.5335689045936396
3390, 2.0, 2.58, 0.07782805429864253, 33.15, 13.3, -0.5384615384615384
2107, 2.8, 1.840321808, 0.05534802430075188, 33.25, 16.95, -0.40601503759398494
3527, 4.5, 6.813837118, 0.09706320680911681, 70.2, 41.1, -0.35042735042735046
3515, 4.0, 9.4152, 0.12570360480640855, 74.9, 39.5, -0.41922563417890524
3556, 4.3, 3.5799999999999996, 0.0528023598820059, 67.8, 50.8, -0.1873156342182891
3528, 2.20000004, 1.875240002, 0.05165950418732783, 36.3, 27.45, -0.18319559118457296
1773, 2.6, 2.82, 0.06252771618625276, 45.1, 39.25, -0.07206208425720624
1337, 0.044000000000000004, 3.2057347666666662, 0.08337411616818377, 38.45, 17.3, -0.5489206762028609
3673, 0.5, 11.43127225, 0.051146631991051454, 223.5, 69.5, -0.6868008948545862
4919, 1.2, 1.8199999999999998, 0.06169491525423728, 29.5, 31.5, 0.10847457627118645
8422, 8.0, 8.8920762975, 0.05700048908653846, 156.0, 165.0, 0.10897435897435898
1258, 1.3, 1.6666666666666667, 0.06720430107526881, 24.8, 39.4, 0.6411290322580644
3628, 4.0, 5.0, 0.08, 62.5, 49.1, -0.15039999999999998
4974, 2.7, 2.58, 0.061065088757396455, 42.25, 38.0, -0.036686390532544376
5536, 2.0, 8.9, 0.10289017341040463, 86.5, 80.4, -0.04739884393063577
8426, 3.0, 3.1666666666666665, 0.053946621237932986, 58.7, 37.55, -0.30919931856899496
4973, 1.5, 2.55, 0.07993730407523511, 31.9, 14.35, -0.5031347962382444
5278, 0.96389998, 6.140527735, 0.09192406788922156, 66.8, 23.1, -0.6397619763473054
5234, 2.2, 2.6666666666666665, 0.05561348627042057, 47.95, 29.5, -0.3388946819603754
1626, 0.0, 2.525, 0.07698170731707317, 32.8, 21.05, -0.3582317073170731
5225, 5.0, 5.0, 0.08, 62.5, 44.5, -0.208
8429, 0.7, 4.125, 0.05650684931506849, 73.0, 52.8, -0.26712328767123295
