stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
1232, 5.0, 4.754851297773022, 0.05179576577094795, 91.8, 100.5, 0.14923747276688457
1521, 3.8, 4.00761079604967, 0.050473687607678466, 79.4, 53.8, -0.27455919395466005
1537, 10.0, 10.464837861294455, 0.06976558574196304, 150.0, 160.0, 0.13333333333333333
2227, 17.67, 22.82459939867244, 0.08269782390823348, 276.0, 232.0, -0.09539855072463768
2348, 3.8, 1.8143364661742845, 0.059389082362497035, 30.55, 49.45, 0.7430441898527006
2373, 6.0, 6.314844843980131, 0.0711932902365291, 88.7, 96.0, 0.14994363021420515
2404, 10.0, 9.715282996299276, 0.1566981128435367, 62.0, 100.5, 0.782258064516129
2408, 7.15344156, 6.490870699843998, 0.07565117365785545, 85.8, 61.9, -0.19518133379953378
2420, 2.8, 2.8240032713466734, 0.07822723743342586, 36.1, 33.3, -1.2301640162051594e-16
2439, 8.6, 10.477806019404033, 0.05073998072350622, 206.5, 159.0, -0.1883777239709443
2441, 2.7, 3.054808872919861, 0.05387669969876297, 56.7, 43.15, -0.1913580246913581
2451, 5.0, 4.908529456968194, 0.05747692572562287, 85.4, 67.8, -0.14754098360655746
2458, 5.0, 4.547039243141447, 0.09633557718520015, 47.2, 87.5, 0.9597457627118643
2707, 11.075, 8.736265653645576, 0.05564500416334762, 157.0, 138.0, -0.05047770700636943
2912, 8.8, 27.147786067257066, 0.09265455995650876, 293.0, 324.5, 0.13754266211604094
3023, 4.5, 4.519169593162379, 0.052305203624564575, 86.4, 85.6, 0.04282407407407394
3030, 3.7, 3.9966044700610848, 0.0839622787827959, 47.6, 48.9, 0.10504201680672264
3034, 8.8, 8.203348934335937, 0.06262098423157203, 131.0, 159.5, 0.2847328244274809
5434, 5.3, 4.645218887388818, 0.050002356161343575, 92.9, 71.9, -0.1689989235737352
5534, 7.0, 6.873941674181717, 0.07578767005713029, 90.7, 85.0, 0.014332965821389163
6202, 4.7, 4.723741498731058, 0.05760660364306168, 82.0, 71.6, -0.06951219512195128
6206, 5.0, 4.658152616130819, 0.05293355245603203, 88.0, 72.9, -0.1147727272727272
6216, 2.02570005, 2.0845658958610156, 0.07114559371539302, 29.3, 28.1, 0.028180889078498323
6277, 8.0, 7.560374528508581, 0.08552459873878485, 88.4, 96.8, 0.18552036199095012
