stock, y_true, y_pred, error(%) 
1215, 3.0, 1.9600000000000002, -34.666666666666664
1227, 2.5, 1.6800000000000002, -32.8
1232, 5.0, 4.76, -4.800000000000004
1476, 11.0, 9.1, -17.272727272727277
1477, 7.1, 7.428, 4.619718309859159
1521, 3.8, 4.68, 23.157894736842103
1527, 4.0, 2.8600000000000003, -28.499999999999993
1536, 3.5, 2.77, -20.857142857142858
1537, 10.0, 7.6, -24.000000000000004
1539, 1.8, 0.858, -52.33333333333333
1541, 1.0, 1.9448273600000001, 94.48273600000002
1560, 3.5, 3.5199999999999996, 0.5714285714285593
1702, 2.7, 2.44, -9.629629629629639
1707, 6.5, 5.800000000000001, -10.76923076923076
1723, 5.3, 6.04, 13.962264150943401
2105, 1.1, 2.7600000000000002, 150.9090909090909
2207, 12.0, 11.2, -6.666666666666672
2227, 17.67, 20.994, 18.811544991511024
2308, 5.0, 5.36, 7.200000000000006
2330, 8.0, 5.7, -28.749999999999996
2345, 4.0, 2.2389369164, -44.026577089999996
2348, 3.8, 0.82, -78.42105263157895
2360, 4.2, 3.0599999999999996, -27.142857142857157
2373, 6.0, 3.75, -37.5
2383, 3.8, 3.62, -4.73684210526315
2395, 6.8, 6.04, -11.176470588235292
2404, 10.0, 3.9799999999999995, -60.20000000000001
2408, 7.15344156, 1.98458976, -72.25685366471353
2420, 2.8, 2.9, 3.5714285714285747
2428, 3.8, 2.7800000000000002, -26.842105263157883
2439, 8.6, 7.5284, -12.46046511627906
2441, 2.7, 2.59, -4.074074074074085
2450, 1.45, 3.15, 117.24137931034481
2451, 5.0, 6.660000000000001, 33.20000000000002
2458, 5.0, 2.65, -47.0
4763, 4.0, 3.75, -6.25
2474, 12.0, 8.6, -28.33333333333334
2539, 0.2, 1.1, 450.0
2542, 3.5, 4.1, 17.14285714285713
2548, 5.0, 5.36, 7.200000000000006
2707, 11.075, 8.3460237, -24.640869525959364
2809, 1.5, 1.3, -13.33333333333333
2912, 8.8, 10.64, 20.909090909090907
2915, 5.5, 3.3200000000000003, -39.63636363636363
3008, 68.0, 55.8, -17.94117647058824
3022, 1.5, 2.08, 38.66666666666667
3023, 4.5, 3.22, -28.44444444444444
