stock, y_true, y_pred, error(%) 
1227, 1.6, 1.4895318647221103, -6.904258454868112
1231, 0.9, 0.9102385438394301, 1.1376159821589027
1232, 5.0, 2.9330153730165947, -41.33969253966811
1233, 2.1, 2.107451775633925, 0.35484645875832094
1414, 0.3, 0.19827781113282408, -33.90739628905864
1442, 2.0, 4.844934437599764, 142.2467218799882
1476, 8.0, 6.234237786248292, -22.072027671896354
1477, 7.7, 6.460709799981094, -16.094677922323452
1521, 4.3, 3.226086710666278, -24.97472765892377
1535, 4.5, 3.2056538132229093, -28.76324859504646
1537, 6.5, 4.812877302774584, -25.955733803467933
1707, 5.3, 4.711157065325126, -11.110244050469321
1723, 8.3, 8.17994832213201, -1.446405757445677
1733, 2.5, 3.851370587352244, 54.05482349408975
1808, 4.0, 0, -100.0
2103, 1.52, 1.5130311365003273, -0.458477861820575
2105, 3.0, 2.076050182814998, -30.79832723950006
2106, 2.25, 1.7991252733179068, -20.03887674142636
2207, 10.5, 9.27578909373285, -11.659151488258567
2227, 30.0, 16.700463173495994, -44.33178942168002
2308, 6.0, 5.760385380152896, -3.993576997451731
2330, 4.5, 3.7141668500772185, -17.46295888717292
2357, 17.0, 17.772171456995277, 4.54218504114869
2360, 2.6, 2.0706094147471976, -20.361176355877017
2362, 2.5, 3.803156130413513, 52.12624521654051
2382, 4.0, 3.356847532783993, -16.07881168040017
2383, 2.5, 1.4452943928836062, -42.18822428465575
2385, 4.65, 4.006609375476015, -13.83635751664485
2395, 6.0, 5.13110063059538, -14.48165615674366
2404, 2.5, 3.691044900342711, 47.64179601370843
2420, 3.5, 2.3261384214218586, -33.53890224508976
2430, 0.4, 2.1539336456391602, 438.48341140979005
2450, 1.5, 4.842173909823872, 222.81159398825815
2454, 22.0, 14.264691998602771, -35.16049091544195
2462, 1.1, 1.381521109907788, 25.59282817343526
2474, 6.0, 9.497232500219916, 58.287208336998596
2498, 0.38, 0, -100.0
2539, 1.0, 0, -100.0
2542, 4.0, 4.627295231244167, 15.682380781104177
2545, 4.0, 6.798623835280992, 69.9655958820248
2547, 1.0, 0, -100.0
2548, 5.0, 0, -100.0
2707, 9.509, 8.781252413148499, -7.653250466416043
2809, 1.5, 0.4466655779943182, -70.22229480037878
2850, 1.068, 1.4155771824181644, 32.54468000170078
2904, 2.0, 2.112226355677579, 5.611317783878955
2912, 7.0, 5.9772609202512506, -14.610558282124991
2915, 6.0, 38.199053792516175, 536.6508965419363
3008, 51.0, 30.189952948964923, -40.804013825558975
3022, 2.5, 2.445475757280148, -2.1809697087940805
3030, 4.3, 2.00720862776152, -53.3207295869414
3033, 1.948334, 1.5758126821416996, -19.119992663388334
3034, 10.0, 6.059624129331634, -39.40375870668366
3044, 2.75, 1.9880363618645422, -27.707768659471192
3045, 5.6, 5.7939797152743155, 3.463923487041356
3052, 0.4, 0.9343187488542032, 133.57968721355078
3056, 0.5, 1.3353054952689294, 167.06109905378588
3311, 1.2, 1.606333768934442, 33.8611474112035
3356, 5.4, 7.619547867779837, 41.1027382922192
5434, 3.7, 3.333968888465058, -9.892732744187626
5471, 3.2, 2.681621181270532, -16.199338085295874
5534, 4.0, 0, -100.0
6115, 3.5, 2.9940533278026624, -14.455619205638218
6128, 2.8, 2.1706797933084845, -22.475721667554122
6166, 1.9, 1.1634080416442258, -38.767997808198636
6184, 2.0, 1.7805333690823666, -10.97333154588167
6192, 3.0, 3.117478862787178, 3.91596209290593
6202, 3.5, 2.971362715599399, -15.103922411445744
6206, 6.0, 4.279950199925147, -28.667496667914214
6269, 2.5, 2.9869915820717794, 19.479663282871176
6277, 5.7, 4.795240184130967, -15.87297922577251
6281, 3.9, 3.8265696558339073, -1.8828293375921186
6285, 2.7, 2.7444282307289978, 1.6454900269999109
8072, 1.43, 5.271617564129076, 268.64458490413125
9910, 3.7, 2.696813407492744, -27.113151148844754
9912, 1.0, 1.3869700606806543, 38.697006068065434
9914, 6.8, 6.214479899788599, -8.610589708991188
9917, 4.0, 3.5192348761612466, -12.019128095968835
9921, 6.6, 6.133230814848113, -7.072260381089196
9930, 4.2, 3.455561211212822, -17.724733066361388
9937, 1.2, 1.4140880930773934, 17.840674423116116
9940, 1.0, 2.777326599288784, 177.73265992887838
9941, 5.19, 3.2912984711699926, -36.58384448612731
9942, 4.0, 3.70851486502003, -7.287128374499252
9943, 3.0, 2.161280046573929, -27.957331780869037
9945, 4.0, 20.52069733169604, 413.01743329240105
1565, 23.85, 24.02003739958956, 0.712945071654341
2059, 9.0, 8.020250001557155, -10.886111093809387
3088, 4.0, 3.0913490770614294, -22.716273073464265
3093, 1.7, 1.8793497371213408, 10.549984536549461
3211, 5.0, 3.738493765964141, -25.230124680717182
3213, 3.1, 2.280998020167226, -26.41941870428304
3265, 2.26476, 2.9096055953240105, 28.47302121743632
3266, 1.0, 1.8053500105485456, 80.53500105485456
4103, 4.0, 4.61903071687368, 15.475767921842
4126, 2.5, 2.1456067530044183, -14.175729879823267
4401, 3.5, 3.371413150991538, -3.673909971670345
4416, 4.5, 0.9438350034663451, -79.025888811859
4908, 1.8, 1.3736169138243641, -23.687949231979772
5007, 2.5, 3.0021861820773648, 20.08744728309459
5209, 2.53, 3.6409911286181877, 43.912692830758424
5213, 1.1, 1.1318473223600356, 2.895211123639592
5312, 3.6, 3.6505113964908893, 1.4030943469691446
5356, 5.5, 4.841804747406247, -11.967186410795511
5388, 3.0, 2.7728900728441928, -7.5703309051935745
5403, 1.0, 1.7948340973694488, 79.48340973694488
5439, 1.6, 1.0528635518450082, -34.19602800968699
