stock, y_true, y_pred, error(%) 
1227, 1.6, 1.7332857568537239, 8.330359803357737
1231, 1.0, 0.9749226933482895, -2.5077306651710485
1232, 3.8, 3.0377598453947665, -20.058951436979825
1233, 2.3, 2.077714845549795, -9.664571932617607
1234, 1.5, 0, -100.0
1414, 0.48, 0.37739970851506227, -21.375060726028693
1439, 0.5, 0, -100.0
1442, 4.0, 4.076159270329989, 1.9039817582497287
1476, 7.0, 8.859813188564873, 26.568759836641043
1477, 7.2, 7.02015857354103, -2.4977975897079174
1521, 3.7, 3.5322590916332537, -4.5335380639661205
1535, 3.5, 3.1583710520454575, -9.7608270844155
1537, 5.5, 4.653637471591986, -15.38840960741844
1707, 5.0, 4.694487025618325, -6.110259487633503
1723, 8.3, 7.939817822960031, -4.339544301686377
1733, 3.3, 3.8220459696592197, 15.819574838158179
1808, 0.3, 0, -100.0
2103, 1.37, 1.7601508507680697, 28.478164289640112
2105, 3.0, 1.7352994015987278, -42.15668661337574
2106, 1.8, 1.537210002116144, -14.599444326880898
2207, 9.5, 9.133574651167315, -3.857108935080894
2227, 19.47, 24.07612237529985, 23.657536596301238
2308, 5.8, 5.909205714733935, 1.8828571505850926
2311, 1.3, 0.8948051578219286, -31.168834013697804
2330, 3.0, 2.816678954397143, -6.11070152009523
2347, 2.8, 1.867431469899981, -33.30601893214353
2357, 19.5, 17.441039319000918, -10.558772723072215
2360, 2.5, 2.140342549408065, -14.386298023677407
2374, 2.2, 0.985861067026647, -55.1881333169706
2382, 3.8, 3.599234054336485, -5.283314359566176
2383, 1.8, 1.7880045793851067, -0.6664122563829632
2385, 4.6, 4.050641097410939, -11.942584838892632
2395, 5.3, 7.489256746184804, 41.30673106009065
2404, 2.4, 3.759431493645105, 56.64297890187938
2430, 2.0, 1.2202865801015086, -38.98567099492457
2450, 4.0, 4.179722226134608, 4.493055653365197
2454, 15.0, 14.143618534781428, -5.709209768123813
2457, 0.49530506, 0.7463283773116601, 50.6805477237927
2462, 1.4, 0.8869888917950205, -36.64365058606996
2474, 5.0, 4.863030806201882, -2.7393838759623534
2542, 2.0, 9.241386398361053, 362.06931991805266
2545, 4.0, 7.377138911254285, 84.42847278135713
2547, 1.0, 0, -100.0
2548, 5.5, 0, -100.0
2707, 8.27, 18.21382681486883, 120.23974383154574
2809, 1.5, 0.832872342613865, -44.47517715907567
2850, 1.0, 1.5652824324572534, 56.52824324572534
2904, 2.0, 2.1077141170358344, 5.385705851791722
2912, 6.0, 4.500111263128871, -24.998145614518815
3004, 1.0, 0.18328902526494575, -81.67109747350543
3008, 28.5, 23.570099764529402, -17.29789556305473
3022, 2.4, 2.4789361276619934, 3.289005319249731
3030, 3.3, 1.965648283460836, -40.43490050118679
3033, 2.0155, 1.6591587847376057, -17.680040449635037
3034, 6.0, 6.1184331126817835, 1.9738852113630578
3036, 2.5, 2.4044687175003223, -3.8212512999871073
3042, 2.2, 1.949130347356804, -11.403166029236187
3044, 2.25, 2.139598664629051, -4.9067260164866315
3045, 5.6, 6.435011808313526, 14.910925148455823
3056, 1.8, 3.4518031865852823, 91.76684369918235
3060, 2.1, 4.13070680323826, 96.70032396372665
3231, 1.8, 1.307098920569762, -27.383393301679888
3311, 1.0, 1.6047344277920503, 60.47344277920503
3356, 7.2, 7.458910339932283, 3.5959769435039237
5434, 3.6, 3.2871225808331346, -8.69103942130182
5471, 3.2, 2.7969847883583765, -12.59422536380074
5534, 6.5, 0, -100.0
6115, 3.5, 3.071717378043308, -12.236646341619776
6128, 2.25, 2.188933301888382, -2.714075471627473
6166, 1.5, 1.3280914192869198, -11.460572047538681
6184, 2.5, 2.1070752216770847, -15.716991132916611
6192, 3.0, 3.15429148607162, 5.143049535720667
6202, 3.3, 2.8956881456762438, -12.251874373447153
6206, 6.0, 4.54265865100826, -24.289022483195666
6269, 2.5, 1.8580131991757125, -25.6794720329715
6277, 5.0, 5.228790044430371, 4.575800888607429
6281, 3.5, 3.7146846140729615, 6.133846116370328
6285, 3.0, 2.742227494332666, -8.592416855577795
8072, 5.0, 6.523320381597002, 30.46640763194004
9912, 1.0, 3.8468370709346416, 284.68370709346414
9914, 6.0, 5.473225423955265, -8.779576267412253
9917, 3.5, 3.4627743693109547, -1.0635894482584365
9921, 6.0, 5.773356124712204, -3.7773979214632694
9930, 3.3, 3.5273432114174943, 6.88918822477256
9937, 1.2, 1.8018332326649793, 50.15276938874828
9940, 2.6, 2.7071190505641765, 4.1199634832375525
9941, 4.98, 4.466599336911103, -10.309250262829265
9942, 4.0, 3.1592376772172353, -21.01905806956912
9943, 3.0, 2.1505042473005123, -28.316525089982925
1565, 22.5, 18.501224250432255, -17.772336664745534
2059, 7.5, 4.589816082695737, -38.8024522307235
3093, 2.45, 1.9705462266952374, -19.569541767541338
3211, 5.0, 4.823428772273905, -3.531424554521898
3213, 2.6, 2.412964406357429, -7.19367667856042
4103, 4.2, 4.372501474198376, 4.107177957104194
4401, 3.7, 1.2275976698626905, -66.82168459830567
4416, 4.5, 1.2232786847714188, -72.8160292273018
4908, 1.55, 2.642993542782508, 70.51571243758116
5007, 2.0, 2.9795957595329354, 48.97978797664677
5209, 4.26, 3.3949478359697687, -20.30638882700073
5213, 1.25, 0.886582361280225, -29.073411097581996
5312, 4.2, 3.99282253005088, -4.932796903550481
5356, 3.6, 4.716042147133293, 31.001170753702578
5388, 3.0, 2.644483392562418, -11.850553581252738
5439, 1.1, 1.1956747391202684, 8.697703556388033
5489, 4.0, 4.098819302296849, 2.4704825574212164
5490, 3.5, 2.8070570747224832, -19.798369293643336
5508, 10.08, 10.279532699821017, 1.9794910696529437
5511, 2.5, 0.4904899120695543, -80.38040351721783
5519, 1.0, 0.9462578112913365, -5.374218870866354
5522, 3.5, 5.397556734678511, 54.2159067051003
5530, 3.3, 2.6587845169713153, -19.43077221299044
5533, 0.5, 0.40211243837095506, -19.57751232580899
5706, 3.0, 2.702924557089597, -9.902514763680099
5903, 4.5, 3.7192509926697928, -17.34997794067127
5904, 4.8, 5.297901599412051, 10.372949987751067
6121, 6.8, 6.560332876519991, -3.524516521764841
6123, 1.3, 1.307267972361845, 0.5590747970649965
6130, 1.0, 0.4246325513880374, -57.53674486119627
6143, 8.0, 1.75617601902256, -78.047799762218
6146, 4.3, 4.26655160862183, -0.7778695669341813
6153, 1.0, 1.1035316440513692, 10.353164405136916
6176, 7.0, 5.8983317592028275, -15.738117725673892
6195, 5.0, 4.532813304885815, -9.343733902283695
6203, 3.0, 2.494603039844369, -16.84656533852104
6207, 0.7, 0.10962492545306357, -84.33929636384806
6210, 3.5, 3.0654121254198765, -12.416796416574957
6213, 2.2, 1.909955583677762, -13.18383710555628
6218, 1.0, 1.2653831499420305, 26.53831499420305
6223, 2.1, 2.9330538382369076, 39.669230392233686
6224, 4.1, 3.731540425647269, -8.986818886651973
6231, 0.55, 0, -100.0
6261, 3.7, 4.499360910019115, 21.604348919435544
6279, 4.2, 4.830030752290235, 15.000732197386549
6292, 2.7, 2.1014120664552327, -22.169923464621018
