stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
1590, 5.500327400000001, None, None, 261.5, 469.0, 0.8632092061185469
4958, 2.2, None, None, 68.4, 119.5, 0.8926867543859647
4960, 0.0, None, None, 15.25, 6.78, -0.5554098360655737
5871, 3.4, None, None, 56.4, 127.0, 1.4539007092198581
8422, 11.5, None, None, 164.5, 158.0, 0.1580547112462006
1595, 1.5, None, None, 41.3, 37.2, 0.09443099273607762
3691, 15.0, None, None, 393.0, 124.5, -0.6323155216284987
4912, 4.0, None, None, 104.0, 101.0, 0.057692307692307696
4927, 0.78, None, None, 32.0, 53.3, 0.7698749999999999
4933, 1.35, None, None, 27.7, 24.3, 0.013357400722021729
4947, 8.0, None, None, 223.5, 222.0, 0.0970917225950783
4966, 7.0, None, None, 329.5, 637.0, 1.0295295902883157
4974, 2.91, None, None, 42.4, 52.9, 0.4542452830188679
4979, 0.0, None, None, 36.0, 21.45, -0.4041666666666667
4994, 0.0, None, None, 77.9, 78.4, 0.006418485237483953
5536, 8.0, None, None, 94.4, 171.5, 1.198093220338983
8426, 4.0, None, None, 54.8, 21.25, -0.5082116788321168
2727, 3.5, None, None, 145.5, 70.4, -0.42336769759450166
4987, 3.5, None, None, 51.4, 59.7, 0.4205553210116732
8406, 6.8, None, None, 338.5, 185.5, -0.39704579025110787
5278, 0.0, None, None, 30.6, 129.0, 3.568029327124183
6504, 4.8, None, None, 152.0, 177.0, 0.25855263157894737
2640, 2.2, None, None, 50.0, 78.0, 0.74
2729, 11.6, None, None, 224.0, 252.5, 0.29598214285714286
3689, 1.6, None, None, 40.25, 24.8, -0.2571428571428571
4153, 0.0, None, None, 37.85, 28.65, -0.20396301188903573
4163, 6.0, None, None, 158.5, 123.0, -0.14321766561514196
4432, 2.4, None, None, 46.45, 18.2, -0.5115177610333693
4745, 2.0, None, None, 51.4, 39.95, -0.17412451361867695
4915, 2.5, None, None, 45.1, 53.0, 0.3547671840354767
4999, 3.1, None, None, 55.1, 41.9, -0.0653357531760436
5234, 3.0, None, None, 42.15, 84.3, 1.272835112692764
5251, 1.99999999, None, None, 31.0, 12.65, -0.5080645164516129
5269, 4.5, None, None, 329.0, 798.0, 1.493920972644377
8416, 6.0, None, None, 91.5, 117.5, 0.4972677595628415
8424, 3.0, None, None, 34.0, 54.1, 0.8941176470588236
8433, 6.0, None, None, 163.5, 52.5, -0.5932721712538226
2926, 7.68, None, None, 159.5, 104.5, -0.20664576802507836
5274, 12.0, None, None, 483.5, 943.0, 1.0434332988624613
2929, 3.23, None, None, 112.0, 83.2, -0.1570535714285714
3558, 8.0, None, None, 167.0, 109.0, -0.2245508982035928
3564, 1.0, None, None, 46.8, 29.9, -0.33974358974358976
1340, 1.2, None, None, 57.6, 14.5, -0.71875
4137, 6.5, None, None, 159.0, 204.0, 0.45019496855345914
2066, 5.0, None, None, 114.0, 60.6, -0.3719298245614035
