stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
1232, 5.0, 4.32, 0.05029103608847497, 85.9, 91.8, 0.1268917345750872
1477, 6.0, 7.467999999999999, 0.05811673151750972, 128.5, 142.5, 0.1556420233463035
1507, 2.0, 2.5799999999999996, 0.056953642384105954, 45.3, 55.3, 0.26490066225165565
1521, 5.2, 4.34, 0.052352231604342575, 82.9, 79.4, 0.020506634499396863
1535, 1.25, 3.3600000000000003, 0.06733466933867736, 49.9, 52.2, 0.07114228456913836
1723, 4.6, 6.6, 0.0532258064516129, 124.0, 146.5, 0.2185483870967742
1808, 3.5, 3.46, 0.09885714285714285, 35.0, 48.5, 0.4857142857142857
2227, 21.0, 19.454, 0.09751378446115289, 199.5, 276.0, 0.48872180451127817
2385, 4.45, 4.38, 0.0584, 75.0, 77.5, 0.09266666666666667
2404, 5.0, 3.34, 0.06472868217054263, 51.6, 62.0, 0.29844961240310075
2420, 2.7, 2.7600000000000002, 0.07449392712550608, 37.05, 36.1, 0.04723346828609999
2450, 3.25, 3.3, 0.06191369606003752, 53.3, 52.5, 0.045966228893058216
2451, 6.0, 6.76, 0.07761194029850746, 87.1, 85.4, 0.049368541905855476
2458, 2.58, 2.7410414, 0.0766724867132867, 35.75, 47.2, 0.39244755244755253
2542, 3.5, 4.0, 0.08519701810436635, 46.95, 47.0, 0.07561235356762507
2545, 1.5, 4.24, 0.10586766541822723, 40.05, 32.3, -0.15605493133583023
2548, 5.2, 5.32, 0.08580645161290323, 62.0, 73.7, 0.2725806451612904
2707, 6.912000000000001, 8.721623699999999, 0.05145500707964601, 169.5, 157.0, -0.03296755162241887
2904, 1.2, 1.9899999999999998, 0.08089430894308941, 24.6, 19.45, -0.16056910569105698
2915, 4.0, 3.12, 0.053516295025728994, 58.3, 53.9, -0.006861063464837025
3030, 3.0, 3.66, 0.0944516129032258, 38.75, 47.6, 0.30580645161290326
3034, 7.1, 7.5200000000000005, 0.06684444444444444, 112.5, 131.0, 0.22755555555555557
3045, 5.6, 5.58, 0.051666666666666666, 108.0, 112.0, 0.08888888888888889
3056, 2.0, 1.46, 0.08021978021978023, 18.2, 20.35, 0.22802197802197816
3356, 0.0, 4.86, 0.10093457943925234, 48.15, 40.2, -0.16510903426791268
5534, 6.2, 5.9, 0.09021406727828746, 65.4, 90.7, 0.4816513761467889
6128, 0.5, 2.51, 0.058920187793427226, 42.6, 39.95, -0.05046948356807508
6189, 1.8, 2.7399999999999998, 0.08867313915857605, 30.9, 30.0, 0.02912621359223306
6192, 3.3, 2.9, 0.054409005628517824, 53.3, 59.4, 0.176360225140713
6202, 4.1, 3.274, 0.06483168316831683, 50.5, 82.0, 0.704950495049505
6206, 4.5, 5.3, 0.0531062124248497, 99.8, 88.0, -0.07314629258517032
6277, 5.5, 5.0, 0.061804697156983925, 80.9, 88.4, 0.16069221260815822
6281, 4.0, 4.0600000000000005, 0.06413902053712481, 63.3, 63.9, 0.07266982622432862
9930, 1.0, 3.3200000000000003, 0.06194029850746269, 53.6, 60.8, 0.15298507462686559
9941, 5.9, 4.5440000000000005, 0.05521263669501823, 82.3, 119.0, 0.5176184690157959
9943, 4.0, 3.4, 0.06601941747572815, 51.5, 54.6, 0.13786407766990294
9945, 2.0, 2.262, 0.05906005221932115, 38.3, 34.2, -0.054830287206266176
3088, 5.53, 3.316, 0.0561082910321489, 59.1, 53.9, 0.005583756345177621
3213, 4.0, 2.84, 0.06558891454965358, 43.3, 58.1, 0.4341801385681295
4103, 3.0, 4.04, 0.05260416666666667, 76.8, 73.8, 0.0
4113, 0.11192169999999999, 1.1009176999999999, 0.11992567538126361, 9.18, 10.8, 0.188662494553377
4305, 2.4, 1.9999999999999996, 0.06557377049180327, 30.5, 31.3, 0.10491803278688526
4416, 2.0, 5.1, 0.06799999999999999, 75.0, 82.0, 0.12
5209, 2.877, 3.2665999999999995, 0.0793827460510328, 41.15, 47.9, 0.2339489671931956
5349, 0.0, 2.3153112, 0.07212807476635513, 32.1, 39.9, 0.24299065420560736
5356, 2.0, 4.220000000000001, 0.0921397379912664, 45.8, 41.9, -0.04148471615720521
5489, 1.5, 3.2600000000000002, 0.07342342342342344, 44.4, 38.3, -0.10360360360360364
5490, 1.0, 3.22622, 0.05161952, 62.5, 50.0, -0.184
5508, 2.722, 6.227399999999999, 0.24909599999999998, 25.0, 32.7, 0.4168800000000001
5511, 1.2, 1.51, 0.06317991631799164, 23.9, 22.0, -0.029288702928870237
5519, 0.4, 0.756, 0.07032558139534884, 10.75, 10.95, 0.05581395348837203
5706, 3.0, 2.2399999999999998, 0.06409155937052932, 34.95, 36.5, 0.13018597997138762
