stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
6128, 2.8, None, None, 34.9, 39.9, 0.38968481375358166
6166, 1.9, None, None, 80.8, 62.0, -0.15717821782178215
6184, 2.0, None, None, 53.0, 35.5, -0.27358490566037735
6192, 3.0, None, None, 65.2, 57.9, 0.01073619631901834
6202, 3.5, None, None, 61.9, 78.4, 0.437318255250404
6206, 6.0, None, None, 117.0, 86.3, -0.11709401709401712
6269, 2.5, None, None, 77.0, 111.0, 0.5909090909090909
6277, 5.7, None, None, 84.5, 88.0, 0.23905325443786982
6281, 3.9, None, None, 62.0, 63.3, 0.21290322580645155
6285, 2.7, None, None, 69.5, 86.8, 0.39424460431654673
8072, 1.43, None, None, 52.0, 21.5, -0.5301923076923077
9906, 0.0, None, None, 40.8, 15.65, -0.616421568627451
9910, 3.7, None, None, 120.0, 138.0, 0.2658333333333333
9912, 1.0, None, None, 14.55, 8.62, -0.338831615120275
9914, 6.8, None, None, 224.0, 137.5, -0.31339285714285714
9917, 4.0, None, None, 83.2, 90.1, 0.22115384615384603
9921, 6.6, None, None, 280.0, 163.5, -0.35250000000000004
9930, 4.2, None, None, 72.4, 58.9, -0.041436464088397885
9937, 1.2, None, None, 36.45, 39.6, 0.21262002743484218
9940, 1.0, None, None, 36.6, 38.1, 0.11475409836065574
9941, 5.19, None, None, 77.8, 113.5, 0.6483290488431876
9942, 4.0, None, None, 102.0, 91.4, 0.013725490196078487
9943, 3.0, None, None, 39.5, 54.1, 0.6481012658227848
9945, 4.0, None, None, 50.4, 33.45, -0.25694444444444436
1565, 23.85, None, None, 541.0, 931.0, 0.8583179297597043
2059, 9.0, None, None, 464.0, 395.5, -0.08868534482758621
3088, 4.0, None, None, 78.4, 52.6, -0.17665816326530615
3093, 1.7, None, None, 40.65, 28.8, -0.1458794587945879
3211, 5.0, None, None, 74.1, 46.3, -0.21997300944669362
3213, 3.1, None, None, 42.9, 57.2, 0.5571095571095572
3265, 2.26476, None, None, 41.35, 29.7, -0.2003685610640871
3266, 1.0, None, None, 20.5, 11.35, -0.3975609756097561
4103, 4.0, None, None, 78.0, 70.4, 0.05641025641025648
4126, 2.5, None, None, 71.4, 79.5, 0.21848739495798308
4401, 3.5, None, None, 88.5, 71.9, -0.06666666666666661
4416, 4.5, None, None, 105.0, 80.0, -0.13333333333333333
4908, 1.8, None, None, 30.35, 25.1, -0.07907742998352553
5007, 2.5, None, None, 76.9, 55.0, -0.19375812743823154
5209, 2.53, None, None, 54.5, 47.2, 0.004825688073394543
5213, 1.1, None, None, 18.8, 17.8, 0.09574468085106382
5312, 3.6, None, None, 86.8, 65.0, -0.1267281105990783
5356, 5.5, None, None, 67.9, 39.95, -0.21281296023564067
5388, 3.0, None, None, 71.7, 83.7, 0.3235704323570432
5403, 1.0, None, None, 22.9, 38.55, 0.9716157205240176
5432, 0.0, None, None, 15.8, 19.5, 0.23417721518987336
5439, 1.6, None, None, 23.7, 35.2, 0.7004219409282701
5489, 4.0, None, None, 72.4, 37.85, -0.3487569060773481
5490, 2.5, None, None, 61.2, 43.55, -0.10866013071895433
5508, 6.11, None, None, 66.5, 32.0, -0.36410526315789477
5511, 2.65, None, None, 27.6, 20.05, -0.13768115942028988
5514, 0.5, None, None, 22.65, 12.25, -0.4216335540838852
5519, 0.6, None, None, 22.25, 10.35, -0.45842696629213486
5522, 3.8, None, None, 38.05, 32.15, 0.13666228646517745
5530, 3.6, None, None, 93.2, 67.1, -0.22317596566523612
5533, 0.6, None, None, 20.6, 16.15, -0.13106796116504868
5706, 1.5, None, None, 43.1, 35.1, -0.041763341067285374
5903, 5.0, None, None, 200.0, 190.0, 0.024000000000000004
5904, 7.4, None, None, 275.0, 373.5, 0.456
6121, 7.0, None, None, 159.0, 186.5, 0.29874213836477986
6143, 5.0, None, None, 49.35, 46.6, 0.1469098277608916
6146, 5.8, None, None, 172.5, 164.5, 0.05739130434782608
6176, 5.5, None, None, 102.5, 74.0, -0.13658536585365855
6177, 4.0, None, None, 38.2, 33.4, 0.10994764397905747
6195, 5.0, None, None, 81.0, 59.4, -0.12469135802469138
6203, 3.5, None, None, 51.1, 31.75, -0.23189823874755383
6210, 4.0, None, None, 47.8, 41.75, 0.08263598326359839
6213, 1.2, None, None, 27.2, 62.2, 1.4816176470588234
6223, 4.0, None, None, 122.0, 69.1, -0.3418032786885246
6224, 4.2, None, None, 68.0, 56.0, 0.015441176470588246
6230, 4.0, None, None, 91.7, 99.4, 0.26935659760087244
6231, 0.4, None, None, 51.2, 46.85, -0.05468750000000003
6279, 5.6, None, None, 117.0, 152.0, 0.4461538461538462
6292, 3.0, None, None, 31.8, 31.45, 0.2468553459119496
8042, 3.0, None, None, 48.45, 69.8, 0.6367389060887512
8044, 4.5207513, None, None, 367.0, 162.0, -0.5184695036239781
8081, 6.0, None, None, 93.6, 68.4, -0.09829059829059818
8083, 7.5, None, None, 141.5, 132.5, 0.10459363957597173
8091, 4.007683999999999, None, None, 52.9, 127.0, 1.6018698865784498
8103, 3.0, None, None, 57.2, 30.85, -0.3715034965034965
8109, 4.3, None, None, 77.1, 68.6, 0.049286640726329455
8114, 7.5, None, None, 150.0, 140.5, 0.09166666666666666
8210, 3.0, None, None, 59.5, 44.6, -0.10588235294117646
8299, 11.2, None, None, 230.5, 298.0, 0.4542299349240781
9946, 0.0, None, None, 22.0, 13.0, -0.3409090909090909
9951, 5.4, None, None, 125.0, 151.0, 0.3416
1558, 9.0, None, None, 162.0, 128.5, -0.033950617283950615
2114, 5.0, None, None, 110.0, 86.0, -0.08181818181818182
3068, 0.9, None, None, 38.4, 66.0, 0.8359375000000001
3130, 7.0, None, None, 170.0, 178.0, 0.19882352941176468
3152, 6.66, None, None, 164.0, 376.5, 1.4610365853658538
3293, 2.8, None, None, 157.0, 164.0, 0.15477707006369426
3379, 0.6, None, None, 28.3, 11.55, -0.5706713780918727
3390, 2.0, None, None, 33.15, 23.3, -0.2126696832579185
3416, 4.0, None, None, 65.0, 50.3, -0.06461538461538466
3443, 3.0, None, None, 93.2, 359.5, 2.959227467811159
3450, 4.5, None, None, 109.0, 129.0, 0.3440366972477064
3454, 4.0, None, None, 104.5, 92.7, 0.01387559808612443
8255, 6.0, None, None, 113.5, 111.5, 0.14977973568281938
8271, 2.2, None, None, 33.25, 38.25, 0.34887218045112783
2107, 2.8, None, None, 33.25, 15.85, -0.3969924812030075
3527, 4.5, None, None, 70.2, 66.7, 0.11396011396011396
3515, 4.0, None, None, 74.9, 76.2, 0.13084112149532706
2231, 6.0, None, None, 334.5, 298.5, -0.03736920777279522
2049, 3.2, None, None, 274.5, 377.5, 0.4003642987249545
3533, 5.5, None, None, 152.0, 177.5, 0.2598684210526316
1580, 8.5, None, None, 196.5, 168.0, -0.022900763358778626
3529, 6.0, None, None, 369.0, 415.0, 0.17479674796747968
3541, 4.5, None, None, 137.0, 91.6, -0.2401459854014599
3552, 3.4, None, None, 121.5, 158.0, 0.43333333333333335
3556, 4.3, None, None, 67.8, 52.7, -0.05014749262536866
3563, 3.627, None, None, 54.9, 315.0, 4.94584699453552
3587, 4.0, None, None, 66.4, 79.6, 0.35692771084337327
1773, 2.6, None, None, 45.1, 88.8, 1.1818181818181817
2063, 1.5, None, None, 30.7, 38.8, 0.38436482084690543
3131, 7.5, None, None, 171.5, 176.0, 0.19825072886297376
3611, 9.0, None, None, 282.0, 267.0, 0.04964539007092199
6803, 9.303239999999999, None, None, 166.0, 168.5, 0.19799180722891566
1337, 0.044000000000000004, None, None, 38.45, 13.05, -0.6514679191157347
1590, 4.8, None, None, 284.0, 463.0, 0.6806349556338028
2637, 3.0, None, None, 39.0, 29.0, -0.08974358974358974
2723, 1.2, None, None, 177.0, 422.5, 1.4361581920903954
3257, 2.75, None, None, 81.8, 58.6, -0.23410757946210264
3673, 0.5, None, None, 223.5, 104.0, -0.5324384787472036
4144, 3.6, None, None, 72.2, 35.4, -0.42520775623268703
4919, 1.2, None, None, 29.5, 76.1, 1.7627118644067794
4958, 4.0, None, None, 92.0, 66.8, -0.15760869565217395
4960, 2.5, None, None, 34.5, 12.25, -0.5579710144927537
5871, 2.8, None, None, 78.5, 98.1, 0.36815286624203813
8011, 0.8, None, None, 47.35, 20.65, -0.5343189017951426
8411, 0.83889719, None, None, 39.0, 25.8, -0.3002846874358974
8422, 8.0, None, None, 156.0, 171.5, 0.28846153846153844
1258, 1.3, None, None, 24.8, 28.95, 0.3345601999999999
1595, 4.5, None, None, 87.0, 65.0, -0.15287356321839082
2233, 4.75, None, None, 96.3, 106.0, 0.23312564901349953
2924, 2.2, None, None, 74.7, 54.0, -0.23427041499330659
3628, 4.0, None, None, 62.5, 39.75, -0.2
3691, 15.0, None, None, 499.5, 232.0, -0.43543543543543545
4912, 4.5, None, None, 70.1, 135.5, 1.1398002853067049
4927, 2.5, None, None, 45.5, 20.9, -0.4136263736263736
4933, 2.0, None, None, 50.2, 22.6, -0.4581673306772908
4947, 8.5, None, None, 208.5, 288.5, 0.49160671462829736
4965, 2.44130993, None, None, 215.0, 51.8, -0.7340910319069767
4966, 5.02, None, None, 329.0, 610.0, 0.9058966565349544
4974, 2.7, None, None, 42.25, 49.55, 0.368284023668639
4994, 1.0, None, None, 184.0, 53.0, -0.7051630434782609
5536, 2.0, None, None, 86.5, 207.5, 1.583815028901734
8426, 3.0, None, None, 58.7, 39.55, -0.16439522998296432
1591, 0.0, None, None, 46.5, 42.45, -0.08709677419354833
2727, 8.0931604, None, None, 297.0, 135.5, -0.5013698303030304
4973, 1.5, None, None, 31.9, 19.0, -0.26332288401253917
4987, 5.0, None, None, 99.9, 61.7, -0.24724724724724725
8432, 2.0, None, None, 60.8, 70.9, 0.2845394736842107
8406, 6.6, None, None, 341.5, 235.0, -0.2527086383601757
5278, 0.96389998, None, None, 66.8, 41.0, -0.3717979044910179
6504, 2.8, None, None, 147.0, 162.0, 0.18027210884353742
2640, 4.9, None, None, 119.0, 60.8, -0.40184873949579836
2729, 10.0, None, None, 272.0, 231.0, -0.03235294117647058
3163, 1.0985, None, None, 61.7, 38.2, -0.3274149108589951
3689, 4.3, None, None, 79.4, 54.6, -0.21914357682619653
4163, 5.0, None, None, 170.0, 98.4, -0.32999999999999996
4432, 4.0, None, None, 93.7, 30.0, -0.568836712913554
4745, 3.65, None, None, 97.0, 41.95, -0.48247422680412366
4915, 1.8, None, None, 45.6, 82.6, 0.951754385964912
4999, 4.0, None, None, 61.4, 49.35, -0.031758957654723086
5234, 2.2, None, None, 47.95, 80.6, 0.8310740354535974
5251, 3.5, None, None, 59.5, 21.2, -0.5176470589915966
5269, 3.0, None, None, 176.0, 356.5, 1.0852272727272727
8416, 5.5, None, None, 135.0, 109.0, -0.06296296296296296
8424, 2.5, None, None, 41.85, 50.3, 0.3930704898446833
2926, 6.92, None, None, 175.0, 137.0, -0.09040000000000001
5274, 7.0, None, None, 297.0, 766.0, 1.67003367003367
1626, 0.0, None, None, 32.8, 24.35, -0.2271341463414633
5225, 5.0, None, None, 62.5, 28.5, -0.39824
5264, 7.2, None, None, 188.5, 107.5, -0.32785145888594164
8429, 0.7, None, None, 73.0, 23.6, -0.6520547945205479
