stock, y_true, y_pred, error(%) 
1227, 2.3746038684296797, 2.3054862529486164, -2.9107008709949858
1232, 5.10625, 5.2478999405696, 2.774050243713099
1476, 11.122448979591837, 11.812408168459488, 6.203302798993553
1477, 6.141356255969437, 5.660062732751843, -7.836925642438889
1507, 2.745861733203505, 2.821910390567865, 2.769573443730414
1521, 6.548556430446194, 6.742827101397298, 2.9666182618184616
1527, 1.4782608695652175, 4.150174870925647, 180.74712362144078
1535, 1.5117219078415522, 1.5130367219317096, 0.08697460050933739
1536, 4.7215686274509805, 5.0205711369443815, 6.332694345582829
1537, 11.014669926650367, 11.789362673273152, 7.033281539816182
1707, 10.0, 9.815439128014246, -1.8456087198575408
1723, 4.896580835795694, 5.260692970889536, 7.436048689976814
1808, 2.3664749383730483, 1.6861773098022454, -28.747299096203722
2105, 1.7097550441167397, 2.1289335125624813, 24.516872746662337
2106, 0.3762580054894785, 1.4222456120377025, 277.99743561269514
2207, 18.52068839253021, 19.140170851263736, 3.344813354688134
2227, 22.14333333333333, 20.398149502814743, -7.881305873183448
2308, 7.076419634263715, 7.2623005896055215, 2.6267655813086486
2330, 13.231997963779964, 13.412962640836586, 1.367629269230373
2383, 8.730059430716295, 9.379400265973732, 7.437988714862151
2385, 5.581459894532335, 5.605581749251197, 0.4321782324816492
2395, 8.833572453371591, 8.683952651566482, -1.6937632265415126
2404, 5.100755667506297, 5.322309587306936, 4.343550921523645
2420, 3.020969855832241, 3.365621849615251, 11.408653850604624
2439, 18.064837905236907, 12.921141533433369, -28.47352629891246
2450, 3.1978319783197833, 3.4776682039898215, 8.750810785783397
2451, 6.1652739090065, 6.878041461821397, 11.561003831048847
2458, 2.4740843123704215, 2.278919569716983, -7.888362643003504
4763, 3.6989247311827955, 4.775456642407324, 29.103915041825918
2474, 28.352803738317757, 31.207600726410334, 10.068834865295615
2539, 2.611111111111111, 2.949557981849769, 12.96179504956562
2542, 1.6535230584604834, 1.9228327994578998, 16.287026638029335
2545, 0.6957583155324992, -1.8511750975721932, -366.06582433088056
2548, 7.86849710982659, 7.402851522878962, -5.917846577920264
2707, 8.366219415943172, 8.289834847686443, -0.9130117734082689
2904, 1.391304347826087, 1.2924724680060589, -7.103541362064517
2912, 29.835513659099654, 10.259034882550388, -65.61468657865241
2915, 14.285107287019333, 28.429236920661936, 99.01311449368788
3008, 193.7061894108874, 190.9111752424184, -1.442914228486643
3022, 2.814498933901919, 3.258008220793017, 15.758019359994321
3023, 5.43921916592724, 5.631844948329791, 3.5414234382981116
3030, 2.5190516511430987, 2.334913940324431, -7.30980290678476
3034, 8.256368118323747, 8.243162162222117, -0.15994873184399672
3045, 4.148737137511693, 4.498510230304839, 8.430832834179764
3051, -0.6547802028896403, -0.005642739637003196, -99.13822384792623
3056, 3.245119305856833, 0.733132067008202, -77.40816290837024
