stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
1442, 2.0, 2.2, 0.09128630705394192, 24.1, 18.65, -0.07280082987551882
1733, 2.5, 4.018, 0.0688013698630137, 58.4, 31.55, -0.3527397260273972
1808, 4.0, 1.950468, 0.06523304347826088, 29.9, 45.7, 0.996655518394649
2103, 1.52, 3.1340000000000003, 0.07776674937965262, 40.3, 35.85, -0.021588089330024707
2404, 2.5, 2.5374399999999997, 0.08068171701112876, 31.45, 59.3, 1.2829888712241653
2430, 0.4, 3.2, 0.09667673716012085, 33.1, 23.9, -0.16918429003021157
2450, 1.5, 3.9840347140000008, 0.07603119683206108, 52.4, 51.3, 0.1412213740458015
2462, 1.1, 2.2800000000000002, 0.09065606361829028, 25.15, 31.25, 0.34353876739562633
2498, 0.38, 21.0, 0.13043478260869565, 161.0, 71.0, -0.5566459627329193
2545, 4.0, 3.7, 0.07644628099173555, 48.4, 31.0, -0.1590909090909091
2547, 1.0, 1.3207259900000001, 0.07440709802816903, 17.75, 12.15, -0.2643380281690141
2548, 5.0, 5.6498879980000005, 0.09262111472131149, 61.0, 72.6, 0.4540983606557376
2850, 1.068, 1.630190148, 0.06494781466135457, 25.1, 29.6, 0.3445418326693227
2904, 2.0, 2.1239999999999997, 0.07794495412844035, 27.25, 18.9, -0.11009174311926612
3033, 1.948334, 1.9888019999999997, 0.08391569620253164, 23.7, 20.2, 0.042554257383966246
3311, 1.2, 4.01, 0.17247311827956988, 23.25, 18.25, -0.13806451612903226
5471, 3.2, 3.5200000000000005, 0.07505330490405118, 46.9, 35.1, -0.09808102345415771
5534, 4.0, 6.44, 0.09387755102040818, 68.6, 87.8, 0.49285714285714294
6115, 3.5, 3.6396138000000002, 0.08376556501726122, 43.45, 45.1, 0.29113924050632906
6128, 2.8, 2.479999998, 0.07106017186246417, 34.9, 39.9, 0.38968481375358166
6281, 3.9, 3.8880000000000003, 0.06270967741935485, 62.0, 63.3, 0.21290322580645155
8072, 1.43, 6.4, 0.12307692307692308, 52.0, 21.5, -0.5301923076923077
9912, 1.0, 1.1, 0.07560137457044674, 14.55, 8.62, -0.338831615120275
9940, 1.0, 2.339392058, 0.06391781579234973, 36.6, 38.1, 0.12187450389754098
3093, 1.7, 3.222, 0.0792619926199262, 40.65, 28.8, -0.1458794587945879
3211, 5.0, 5.9951798, 0.08090660998650473, 74.1, 46.3, -0.21997300944669362
3213, 3.1, 3.72, 0.08671328671328672, 42.9, 57.2, 0.5571095571095572
5209, 2.53, 4.219665355999999, 0.07742505240366972, 54.5, 47.2, 0.004825688073394543
5403, 1.0, 1.633199996, 0.07131877711790394, 22.9, 38.55, 0.9716157205240176
5439, 1.6, 1.8200000000000003, 0.07679324894514769, 23.7, 35.2, 0.7004219409282701
5508, 6.11, 5.530264138000001, 0.08316186673684212, 66.5, 32.0, -0.4369263157894737
5522, 3.8, 4.76, 0.12509855453350854, 38.05, 32.15, 0.13666228646517745
6143, 5.0, 3.4, 0.06889564336372847, 49.35, 46.6, 0.1469098277608916
6213, 1.2, 1.947176, 0.07158735294117648, 27.2, 62.2, 1.4816176470588234
6231, 0.4, 4.167878134, 0.0814038698046875, 51.2, 46.85, -0.05468750000000003
6292, 3.0, 2.2399999999999998, 0.07044025157232703, 31.8, 31.45, 0.2468553459119496
8042, 3.0, 3.3, 0.06811145510835913, 48.45, 69.8, 0.6367389060887512
8081, 6.0, 7.214, 0.07707264957264959, 93.6, 68.4, -0.09829059829059818
8091, 4.007683999999999, 3.932666768, 0.074341526805293, 52.9, 127.0, 1.6018698865784498
3390, 2.0, 2.58, 0.07782805429864253, 33.15, 23.3, -0.2126696832579185
3527, 4.5, 6.813837118, 0.09706320680911681, 70.2, 66.7, 0.11965811965811966
3515, 4.0, 9.4152, 0.12570360480640855, 74.9, 76.2, 0.13084112149532706
1773, 2.6, 2.82, 0.06252771618625276, 45.1, 88.8, 1.1818181818181817
3628, 4.0, 5.0, 0.08, 62.5, 39.75, -0.2
5536, 2.0, 8.9, 0.10289017341040463, 86.5, 207.5, 1.583815028901734
4973, 1.5, 2.04, 0.06394984326018809, 31.9, 19.0, -0.26332288401253917
