stock, y_true, y_pred, error(%) 
1227, 1.6, 1.591644709652254, -0.5222056467341363
1231, 0.9, 0.6071682780843878, -32.53685799062358
1232, 5.0, 3.804414411391346, -23.911711772173085
1233, 2.1, 2.252552553385119, 7.26440730405329
1476, 8.0, 7.580748386312555, -5.240645171093061
1521, 4.3, 4.134076926194843, -3.8586761350036496
1535, 4.5, 3.8788320985893785, -13.803731142458256
1537, 6.5, 5.172723479261249, -20.419638780596173
1707, 5.3, 5.656634226265402, 6.728947665384953
1723, 8.3, 8.211730819283535, -1.0634841050176644
1733, 2.5, 2.060581814014404, -17.576727439423845
2103, 1.52, 1.0164817129831154, -33.12620309321609
2105, 3.0, 2.0107774623035457, -32.974084589881805
2106, 2.25, 1.5875003438372133, -29.44442916279052
2227, 30.0, 15.243123213125049, -49.18958928958317
2308, 6.0, 6.829189443567723, 13.819824059462057
2330, 4.5, 2.021889163525006, -55.06912969944432
2357, 17.0, 17.678692926215202, 3.99231133067766
2360, 2.6, 2.5129221884337385, -3.349146598702369
2382, 4.0, 3.691665709573497, -7.708357260662579
2383, 2.5, 1.7896636732766713, -28.413453068933148
2385, 4.65, 4.331434599990842, -6.850868817401261
2395, 6.0, 5.934101267670281, -1.098312205495322
2404, 2.5, 3.0380649939986406, 21.522599759945624
2450, 1.5, 2.558644113671883, 70.57627424479222
2454, 22.0, 21.43091953025261, -2.5867294079426855
2462, 1.1, 1.171428793326426, 6.493526666038721
2474, 6.0, 4.677873795487503, -22.035436741874946
2498, 0.38, 0.000893048028096722, -99.76498736102718
2539, 1.0, 0.25915054899234063, -74.08494510076594
2545, 4.0, 0, -100.0
2707, 9.509, 7.475713546426447, -21.382757951136323
2904, 2.0, 1.917602393435235, -4.119880328238246
2912, 7.0, 6.1524396791976335, -12.10800458289095
3008, 51.0, 44.195238498263215, -13.342669611248597
3030, 4.3, 3.0700425287496587, -28.60366212210096
3034, 10.0, 8.936496122611008, -10.635038773889924
3044, 2.75, 2.3108296631276533, -15.969830431721698
3052, 0.4, 0.676882907623845, 69.22072690596123
3311, 1.2, 0, -100.0
3356, 5.4, 5.8060080980433915, 7.51866848228502
5434, 3.7, 3.618864149075042, -2.192860835809682
5471, 3.2, 3.135588347242529, -2.0128641486709675
6115, 3.5, 3.4350220843632706, -1.8565118753351255
6128, 2.8, 2.358704301996464, -15.760560642983418
6166, 1.9, 1.6934970894064818, -10.868574241764112
6192, 3.0, 2.9626284806424383, -1.2457173119187224
6202, 3.5, 3.2004815933777837, -8.557668760634751
6206, 6.0, 5.209541308368017, -13.174311527199714
6277, 5.7, 5.306091962805384, -6.910667319203789
6281, 3.9, 3.6955667103029715, -5.24187922300073
6285, 2.7, 2.489133070958381, -7.8098862608007025
8072, 1.43, 2.5356774394488726, 77.32010066076033
9910, 3.7, 4.6145917501656895, 24.71869595042403
9912, 1.0, 0, -100.0
9914, 6.8, 5.926912458671362, -12.839522666597617
9917, 4.0, 3.6601966610093086, -8.495083474767284
9921, 6.6, 6.395220143887562, -3.102725092612685
9930, 4.2, 3.586619147256217, -14.604306017709117
9942, 4.0, 3.889627575049666, -2.7593106237583487
9943, 3.0, 2.741222477186356, -8.625917427121472
1565, 23.85, 22.053436570153078, -7.532760712146429
2059, 9.0, 7.029088729173607, -21.89901412029326
3088, 4.0, 3.455297215201052, -13.617569619973702
3093, 1.7, 1.7736365012137292, 4.331558894925249
3211, 5.0, 5.136553999654038, 2.7310799930807583
3213, 3.1, 2.70284143184172, -12.811566714783229
3265, 2.26476, 2.407510421026527, 6.3031147241441445
3266, 1.0, 0.68162725444178, -31.837274555822002
4103, 4.0, 3.643717971044656, -8.907050723883604
4401, 3.5, 2.8724449975518747, -17.930142927089296
4416, 4.5, 12.768693593845136, 183.74874652989192
4908, 1.8, 1.846504808110732, 2.583600450596222
5007, 2.5, 2.5942735321963233, 3.770941287852932
5209, 2.53, 3.7388309723170554, 47.77988032873738
5312, 3.6, 4.681178863150363, 30.032746198621187
5356, 5.5, 4.6812156730787775, -14.886987762204045
5388, 3.0, 3.0666111555996842, 2.220371853322807
5439, 1.6, 1.6772104017631388, 4.825650110196173
5489, 4.0, 5.335646845187404, 33.391171129685105
5490, 2.5, 0.7155586823808434, -71.37765270476626
5508, 6.11, 8.307873686392261, 35.971746094799684
5511, 2.65, 1.0332782102102838, -61.00836942602703
5519, 0.6, 0.8670208594263065, 44.50347657105108
5530, 3.6, 4.484009608407243, 24.55582245575675
5533, 0.6, 0.5192782002629294, -13.453633289511767
5706, 1.5, 2.5721736526131083, 71.47824350754055
5903, 5.0, 5.5632360457940075, 11.264720915880151
5904, 7.4, 6.055600241045106, -18.16756431020128
6121, 7.0, 6.467729816379451, -7.603859766007837
6146, 5.8, 6.061247608058299, 4.504269104453428
6176, 5.5, 4.948292345453423, -10.031048264483223
6203, 3.5, 3.1156548698101805, -10.981289433994844
6210, 4.0, 3.8198954855611285, -4.502612860971789
6213, 1.2, 1.7277333394478256, 43.977778287318806
6223, 4.0, 3.3410950910870336, -16.47262272282416
6224, 4.2, 4.425816381171069, 5.37658050407307
6230, 4.0, 3.7063099286792136, -7.34225178301966
6279, 5.6, 5.239671244124641, -6.434442069202835
6292, 3.0, 1.8602907306981964, -37.99030897672679
8042, 3.0, 3.2346602966705715, 7.822009889019051
8044, 4.5207513, 4.434490365451873, -1.9081105954253028
8081, 6.0, 5.95613967883712, -0.7310053527146643
8091, 4.007683999999999, 4.33934717018855, 8.275681670225275
8103, 3.0, 4.17854369531051, 39.28478984368367
8109, 4.3, 3.1860533561415756, -25.905735903684285
8114, 7.5, 7.890241734416479, 5.203223125553056
8210, 3.0, 2.7468304593329504, -8.438984688901652
8299, 11.2, 9.390161971953058, -16.15926810756198
9951, 5.4, 3.338518744857868, -38.17557879892838
1558, 9.0, 8.01308236883073, -10.96575145743633
2114, 5.0, 5.116139091380836, 2.3227818276167156
3068, 0.9, 0.33750235821744123, -62.499737975839864
3130, 7.0, 6.888919314663477, -1.5868669333788992
3152, 6.66, 5.499695473607765, -17.421989885769303
3291, 2.0, 1.6893228240652474, -15.533858796737633
3293, 2.8, 3.358223495910861, 19.936553425387903
3379, 0.6, 0.4258304634296796, -29.028256095053393
3416, 4.0, 2.834909256239366, -29.127268594015852
3443, 3.0, 3.3365018933949497, 11.216729779831658
3450, 4.5, 6.892721351262974, 53.17158558362165
3454, 4.0, 4.2057635979649115, 5.144089949122788
8255, 6.0, 5.841491905619248, -2.6418015730125406
8271, 2.2, 1.841354680072261, -16.302059996715414
2107, 2.8, 2.831541965487789, 1.1264987674210392
3527, 4.5, 3.984218491471424, -11.461811300635025
3515, 4.0, 4.292540279909179, 7.31350699772948
2231, 6.0, 4.8485541923811235, -19.190763460314606
1580, 8.5, 7.332029101268602, -13.740834102722332
3529, 6.0, 2.9472545899676423, -50.879090167205966
3541, 4.5, 0, -100.0
3552, 3.4, 2.189588917179569, -35.600325965306794
